Pet Species,Breed,Age (years),Weight (kg),Past Diagnosis,Symptoms,Treatment,Future Disease
Turtle,Red-Eared Slider,5.2,1.08,Poor Water Quality,Soft shell; Discoloration,Improve water quality; apply antiseptic.,Shell rot
Turtle,Red-Eared Slider,2.5,1.32,Poor Water Quality,Soft shell; Discoloration,Improve water quality; apply antiseptic.,Shell rot
Turtle,Red-Eared Slider,2.5,0.61,Inadequate UVB Exposure,Cracked shell; Weakened shell,Increase UVB exposure; calcium supplementation.,Shell rot
Turtle,Red-Eared Slider,1.6,1.0,Fungal Infection,White patches on shell; Shell erosion,Antifungal treatment; maintain dry docking.,Shell rot
Turtle,Red-Eared Slider,6.8,1.95,Inadequate UVB Exposure,Cracked shell; Weakened shell,Increase UVB exposure; calcium supplementation.,Shell rot
Turtle,Red-Eared Slider,5.9,1.52,Inadequate UVB Exposure,Cracked shell; Weakened shell,Increase UVB exposure; calcium supplementation.,Shell rot
Turtle,Red-Eared Slider,5.3,1.25,Malnutrition,Shell peeling; Weight loss,Adjust diet; provide balanced nutrition.,Shell rot
Turtle,Red-Eared Slider,2.8,0.52,Fungal Infection,White patches on shell; Shell erosion,Antifungal treatment; maintain dry docking.,Shell rot
Turtle,Red-Eared Slider,5.3,2.52,Vitamin D Deficiency,Soft shell; Lethargy,Provide vitamin D supplements; UVB light exposure.,Shell rot
Turtle,Red-Eared Slider,1.9,0.65,Malnutrition,Shell peeling; Weight loss,Adjust diet; provide balanced nutrition.,Shell rot
Turtle,Red-Eared Slider,9.9,4.83,Vitamin D Deficiency,Soft shell; Lethargy,Provide vitamin D supplements; UVB light exposure.,Shell rot
Turtle,Red-Eared Slider,2.5,1.12,Fungal Infection,White patches on shell; Shell erosion,Antifungal treatment; maintain dry docking.,Shell rot
Turtle,Red-Eared Slider,9.7,1.03,Fungal Infection,White patches on shell; Shell erosion,Antifungal treatment; maintain dry docking.,Shell rot
Turtle,Red-Eared Slider,3.1,0.37,Poor Diet,"Weight loss, Lack of appetite",Vitamin injections,Hypovitaminosis A
Turtle,Red-Eared Slider,7.4,0.69,Poor Diet,"Weight loss, Soft shell",Vitamin injections,Hypovitaminosis A
Turtle,Red-Eared Slider,7.5,0.83,Respiratory Infection,"Swollen eyes, Lethargy",Antibiotics,Hypovitaminosis A
Turtle,Red-Eared Slider,8.7,1.03,Poor Diet,"Lack of appetite, Soft shell",Vitamin injections,Hypovitaminosis A
Turtle,Red-Eared Slider,5.9,0.59,Poor Diet,"Lack of appetite, Soft shell",Dietary supplements,Hypovitaminosis A
Turtle,Red-Eared Slider,9.5,0.88,Shell Rot,"Bad odor, Shell lesions",Antifungal treatment,Hypovitaminosis A
Turtle,Red-Eared Slider,5.3,0.55,Respiratory Infection,"Swollen eyes, Difficulty breathing",Antibiotics,Hypovitaminosis A
Turtle,Red-Eared Slider,3.4,0.42,Shell Rot,"Shell discoloration, Shell lesions",Improved hygiene,Hypovitaminosis A
Turtle,Red-Eared Slider,5.1,0.55,Poor Diet,"Weight loss, Soft shell",Dietary supplements,Hypovitaminosis A
Turtle,Red-Eared Slider,1.7,0.32,Dehydration,"Dry skin, Lethargy",Fluid therapy,Hypovitaminosis A
Turtle,Red-Eared Slider,5.7,0.72,Respiratory Infection,"Difficulty breathing, Lethargy",Antibiotics,Hypovitaminosis A
Turtle,Red-Eared Slider,1.9,0.29,Vitamin Deficiency,"Loss of appetite, Swollen eyelids",Vitamin A supplementation,Hypovitaminosis A
Turtle,Red-Eared Slider,3.0,0.39,Respiratory Infection,"Lethargy, Swollen eyes",Increased humidity,Hypovitaminosis A
Turtle,Red-Eared Slider,1.2,0.25,Poor Diet,"Lack of appetite, Soft shell",Dietary supplements,Hypovitaminosis A
Turtle,Red-Eared Slider,5.6,0.57,Respiratory Infection,"Difficulty breathing, Swollen eyes",Antibiotics,Hypovitaminosis A
Turtle,Red-Eared Slider,9.5,0.85,Dehydration,"Dry skin, Lethargy",Fluid therapy,Hypovitaminosis A
Turtle,Red-Eared Slider,9.5,0.86,Poor Diet,"Lack of appetite, Soft shell",Dietary supplements,Hypovitaminosis A
Turtle,Red-Eared Slider,4.1,0.56,Respiratory Infection,"Difficulty breathing, Lethargy",Antibiotics,Hypovitaminosis A
Turtle,Red-Eared Slider,7.1,0.7,Shell Rot,"Shell discoloration, Bad odor",Antifungal treatment,Hypovitaminosis A
Turtle,Red-Eared Slider,5.0,0.54,Poor Diet,"Soft shell, Lack of appetite",Dietary supplements,Hypovitaminosis A
Turtle,Red-Eared Slider,5.6,0.7,Dehydration,"Dry skin, Lethargy",Fluid therapy,Hypovitaminosis A
Turtle,Red-Eared Slider,1.2,0.26,Shell Rot,"Shell discoloration, Bad odor",Improved hygiene,Hypovitaminosis A
Turtle,Red-Eared Slider,8.1,0.93,Shell Rot,"Shell discoloration, Shell lesions",Antifungal treatment,Hypovitaminosis A
Turtle,Red-Eared Slider,2.6,0.39,Vitamin Deficiency,"Swollen eyelids, Loss of appetite",Vitamin A supplementation,Hypovitaminosis A
Turtle,Red-Eared Slider,3.9,0.48,Shell Rot,"Bad odor, Shell discoloration",Improved hygiene,Hypovitaminosis A
Turtle,Red-Eared Slider,7.1,0.84,Poor Diet,"Lack of appetite, Weight loss",Dietary supplements,Hypovitaminosis A
Turtle,Red-Eared Slider,8.5,0.89,Poor Diet,"Soft shell, Weight loss",Dietary supplements,Hypovitaminosis A
Turtle,Red-Eared Slider,7.5,0.75,Vitamin Deficiency,"Swollen eyelids, Loss of appetite",Diet correction,Hypovitaminosis A
Turtle,Red-Eared Slider,8.2,0.91,Shell Rot,"Bad odor, Shell lesions",Improved hygiene,Hypovitaminosis A
Turtle,Red-Eared Slider,2.6,0.36,Vitamin Deficiency,"Lethargy, Loss of appetite",Vitamin A supplementation,Hypovitaminosis A
Turtle,Red-Eared Slider,5.5,0.68,Shell Rot,"Shell discoloration, Shell lesions",Antifungal treatment,Hypovitaminosis A
Turtle,Red-Eared Slider,1.8,0.29,Shell Rot,"Shell lesions, Shell discoloration",Antifungal treatment,Hypovitaminosis A
Turtle,Red-Eared Slider,6.7,0.69,Respiratory Infection,"Difficulty breathing, Swollen eyes",Increased humidity,Hypovitaminosis A
Turtle,Red-Eared Slider,0.7,0.21,Shell Rot,"Shell lesions, Shell discoloration",Antifungal treatment,Hypovitaminosis A
Turtle,Red-Eared Slider,3.9,0.51,Shell Rot,"Bad odor, Shell lesions",Improved hygiene,Hypovitaminosis A
Turtle,Red-Eared Slider,10.0,1.13,Vitamin Deficiency,"Swollen eyelids, Lethargy",Vitamin A supplementation,Hypovitaminosis A
Turtle,Red-Eared Slider,9.6,0.96,Vitamin Deficiency,"Swollen eyelids, Lethargy",Vitamin A supplementation,Hypovitaminosis A
Turtle,Red-Eared Slider,5.8,0.55,Shell Rot,"Shell discoloration, Bad odor",Antifungal treatment,Hypovitaminosis A
Turtle,Red-Eared Slider,9.4,0.83,Respiratory Infection,"Swollen eyes, Difficulty breathing",Increased humidity,Hypovitaminosis A
Turtle,Red-Eared Slider,4.7,0.49,Dehydration,"Sunken eyes, Dry skin",Fluid therapy,Hypovitaminosis A
Turtle,Red-Eared Slider,3.5,0.45,Poor Diet,"Weight loss, Soft shell",Vitamin injections,Hypovitaminosis A
Turtle,Red-Eared Slider,5.4,0.59,Poor Diet,"Weight loss, Lack of appetite",Vitamin injections,Hypovitaminosis A
Turtle,Red-Eared Slider,0.6,0.2,Shell Rot,"Shell discoloration, Shell lesions",Improved hygiene,Hypovitaminosis A
Turtle,Red-Eared Slider,4.2,0.55,Shell Rot,"Bad odor, Shell discoloration",Improved hygiene,Hypovitaminosis A
Turtle,Red-Eared Slider,6.5,0.75,Vitamin Deficiency,"Lethargy, Loss of appetite",Vitamin A supplementation,Hypovitaminosis A
Turtle,Red-Eared Slider,0.9,0.21,Respiratory Infection,"Lethargy, Difficulty breathing",Antibiotics,Hypovitaminosis A
Turtle,Red-Eared Slider,8.3,0.81,Shell Rot,"Bad odor, Shell discoloration",Antifungal treatment,Hypovitaminosis A
Turtle,Red-Eared Slider,1.9,0.31,Poor Diet,"Weight loss, Lack of appetite",Vitamin injections,Hypovitaminosis A
Turtle,Red-Eared Slider,1.9,0.3,Dehydration,"Sunken eyes, Lethargy",Improved hydration methods,Hypovitaminosis A
Turtle,Red-Eared Slider,5.7,0.69,Vitamin Deficiency,"Loss of appetite, Lethargy",Vitamin A supplementation,Hypovitaminosis A
Turtle,Red-Eared Slider,9.1,1.01,Dehydration,"Sunken eyes, Lethargy",Fluid therapy,Hypovitaminosis A
Turtle,Red-Eared Slider,7.5,0.81,Dehydration,"Sunken eyes, Lethargy",Fluid therapy,Hypovitaminosis A
Turtle,Red-Eared Slider,7.3,0.88,Vitamin Deficiency,"Swollen eyelids, Lethargy",Diet correction,Hypovitaminosis A
Turtle,Red-Eared Slider,8.8,0.85,Poor Diet,"Weight loss, Soft shell",Vitamin injections,Hypovitaminosis A
Turtle,Red-Eared Slider,4.1,0.45,Dehydration,"Lethargy, Dry skin",Fluid therapy,Hypovitaminosis A
Turtle,Red-Eared Slider,8.2,0.72,Shell Rot,"Shell lesions, Bad odor",Antifungal treatment,Hypovitaminosis A
Turtle,Red-Eared Slider,5.2,0.65,Dehydration,"Sunken eyes, Lethargy",Fluid therapy,Hypovitaminosis A
Turtle,Red-Eared Slider,3.6,0.45,Dehydration,"Lethargy, Sunken eyes",Fluid therapy,Hypovitaminosis A
Turtle,Red-Eared Slider,8.1,0.91,Respiratory Infection,"Difficulty breathing, Lethargy",Antibiotics,Hypovitaminosis A
Turtle,Red-Eared Slider,9.7,1.01,Dehydration,"Sunken eyes, Dry skin",Fluid therapy,Hypovitaminosis A
Turtle,Red-Eared Slider,9.7,0.82,Respiratory Infection,"Lethargy, Difficulty breathing",Antibiotics,Hypovitaminosis A
Turtle,Red-Eared Slider,4.7,0.61,Shell Rot,"Shell discoloration, Bad odor",Improved hygiene,Hypovitaminosis A
Turtle,Red-Eared Slider,5.8,0.64,Poor Diet,"Weight loss, Soft shell",Vitamin injections,Hypovitaminosis A
Turtle,Red-Eared Slider,5.0,0.54,Dehydration,"Dry skin, Sunken eyes",Improved hydration methods,Hypovitaminosis A
Turtle,Red-Eared Slider,6.2,0.59,Poor Diet,"Lack of appetite, Soft shell",Vitamin injections,Hypovitaminosis A
Turtle,Red-Eared Slider,7.5,0.71,Respiratory Infection,"Lethargy, Swollen eyes",Increased humidity,Hypovitaminosis A
Turtle,Red-Eared Slider,7.6,0.77,Dehydration,"Lethargy, Dry skin",Fluid therapy,Hypovitaminosis A
Turtle,Red-Eared Slider,9.7,0.84,Dehydration,"Sunken eyes, Dry skin",Improved hydration methods,Hypovitaminosis A
Turtle,Red-Eared Slider,8.7,0.96,Shell Rot,"Bad odor, Shell lesions",Antifungal treatment,Hypovitaminosis A
Turtle,Red-Eared Slider,2.8,0.37,Dehydration,"Sunken eyes, Lethargy",Fluid therapy,Hypovitaminosis A
Turtle,Red-Eared Slider,5.4,0.59,Vitamin Deficiency,"Loss of appetite, Lethargy",Diet correction,Hypovitaminosis A
Turtle,Red-Eared Slider,3.4,0.45,Dehydration,"Dry skin, Lethargy",Fluid therapy,Hypovitaminosis A
Turtle,Red-Eared Slider,3.5,0.39,Poor Diet,"Soft shell, Weight loss",Dietary supplements,Hypovitaminosis A
Turtle,Red-Eared Slider,7.3,0.83,Poor Diet,"Lack of appetite, Soft shell",Vitamin injections,Hypovitaminosis A
Turtle,Red-Eared Slider,0.6,0.2,Shell Rot,"Bad odor, Shell discoloration",Improved hygiene,Hypovitaminosis A
Turtle,Red-Eared Slider,0.9,0.23,Vitamin Deficiency,"Lethargy, Swollen eyelids",Vitamin A supplementation,Hypovitaminosis A
Turtle,Red-Eared Slider,9.7,0.89,Respiratory Infection,"Difficulty breathing, Swollen eyes",Increased humidity,Hypovitaminosis A
Turtle,Red-Eared Slider,6.7,0.65,Respiratory Infection,"Lethargy, Difficulty breathing",Increased humidity,Hypovitaminosis A
Turtle,Red-Eared Slider,7.1,0.66,Poor Diet,"Lack of appetite, Soft shell",Dietary supplements,Hypovitaminosis A
Turtle,Red-Eared Slider,4.7,0.58,Vitamin Deficiency,"Loss of appetite, Swollen eyelids",Vitamin A supplementation,Hypovitaminosis A
Turtle,Red-Eared Slider,6.2,0.7,Respiratory Infection,"Swollen eyes, Lethargy",Antibiotics,Hypovitaminosis A
Turtle,Red-Eared Slider,9.0,0.83,Poor Diet,"Soft shell, Lack of appetite",Vitamin injections,Hypovitaminosis A
Turtle,Red-Eared Slider,3.4,0.49,Respiratory Infection,"Difficulty breathing, Swollen eyes",Increased humidity,Hypovitaminosis A
Turtle,Red-Eared Slider,1.6,0.29,Poor Diet,"Soft shell, Lack of appetite",Dietary supplements,Hypovitaminosis A
Turtle,Red-Eared Slider,2.0,0.33,Vitamin Deficiency,"Loss of appetite, Lethargy",Diet correction,Hypovitaminosis A
Turtle,Red-Eared Slider,2.9,0.37,Vitamin Deficiency,"Loss of appetite, Lethargy",Vitamin A supplementation,Hypovitaminosis A
Turtle,Red-Eared Slider,6.5,0.69,Vitamin Deficiency,"Swollen eyelids, Loss of appetite",Diet correction,Hypovitaminosis A
Turtle,Red-Eared Slider,1.6,0.27,Dehydration,"Sunken eyes, Lethargy",Improved hydration methods,Hypovitaminosis A
Turtle,Red-Eared Slider,1.6,0.26,Poor Diet,"Lack of appetite, Weight loss",Dietary supplements,Hypovitaminosis A
Turtle,Red-Eared Slider,6.7,0.82,Dehydration,"Dry skin, Lethargy",Fluid therapy,Hypovitaminosis A
Turtle,Red-Eared Slider,4.3,0.47,Shell Rot,"Shell lesions, Bad odor",Improved hygiene,Hypovitaminosis A
Turtle,Red-Eared Slider,6.7,0.73,Poor Diet,"Soft shell, Lack of appetite",Vitamin injections,Hypovitaminosis A
Turtle,Red-Eared Slider,5.6,0.58,Vitamin Deficiency,"Lethargy, Loss of appetite",Diet correction,Hypovitaminosis A
Turtle,Red-Eared Slider,8.7,0.86,Dehydration,"Sunken eyes, Dry skin",Fluid therapy,Hypovitaminosis A
Turtle,Red-Eared Slider,0.6,0.19,Dehydration,"Sunken eyes, Dry skin",Fluid therapy,Hypovitaminosis A
Turtle,Red-Eared Slider,5.4,0.54,Shell Rot,"Shell discoloration, Bad odor",Antifungal treatment,Hypovitaminosis A
Turtle,Red-Eared Slider,2.0,0.31,Shell Rot,"Bad odor, Shell lesions",Improved hygiene,Hypovitaminosis A
Turtle,Red-Eared Slider,3.6,0.5,Shell Rot,"Shell discoloration, Bad odor",Improved hygiene,Hypovitaminosis A
Turtle,Red-Eared Slider,7.3,0.84,Vitamin Deficiency,"Lethargy, Loss of appetite",Diet correction,Hypovitaminosis A
Turtle,Red-Eared Slider,5.3,0.68,Dehydration,"Sunken eyes, Dry skin",Improved hydration methods,Hypovitaminosis A
Turtle,Red-Eared Slider,3.9,1.61,Poor Water Quality,"Wheezing, Swollen neck","Water quality improvement, antibiotics",Respiratory infection
Turtle,Red-Eared Slider,8.1,3.41,Cold Stress,"Lethargy, Lack of appetite","Warmth provision, supportive care",Respiratory infection
Turtle,Red-Eared Slider,5.3,4.59,Poor Water Quality,"Wheezing, Swollen neck","Water quality improvement, antibiotics",Respiratory infection
Turtle,Red-Eared Slider,3.6,1.81,Bacterial Infection,"Mucus discharge, Open-mouth breathing","Antibiotics, hydration therapy",Respiratory infection
Turtle,Red-Eared Slider,2.7,0.82,Vitamin A Deficiency,"Swollen eyes, Lethargy, Soft shell",Vitamin A supplementation,Respiratory infection
